COUNTY,fips,cases
Owyhee,16073,2616
Payette,16075,6806
Power,16077,1708
Shoshone,16079,3121
Teton,16081,2938
Twin Falls,16083,28850
Valley,16085,3145
Washington,16087,2652
Adams,17001,28028
Alexander,17003,1576
Bond,17005,5313
Boone,17007,17607
Brown,17009,2876
Bureau,17011,10309
Calhoun,17013,1911
Carroll,17015,5032
Cass,17017,5629
Champaign,17019,86187
Christian,17021,13042
Clark,17023,5942
Clay,17025,5971
Clinton,17027,14412
Coles,17029,19008
Cook,17031,1537670
Crawford,17033,7912
Cumberland,17035,4017
De Witt,17039,5216
DeKalb,17037,32632
Douglas,17041,7952
DuPage,17043,290406
Edgar,17045,6682
Edwards,17047,2128
Effingham,17049,12851
Fayette,17051,8766
Ford,17053,5527
Franklin,17055,15457
Fulton,17057,12815
Gallatin,17059,1851
Greene,17061,4284
Grundy,17063,16367
Hamilton,17065,2671
Hancock,17067,5401
Hardin,17069,1449
Henderson,17071,1576
Henry,17073,15975
Iroquois,17075,8896
Jackson,17077,20220
Jasper,17079,3229
Jefferson,17081,13630
Jersey,17083,7891
Jo Daviess,17085,5203
Johnson,17087,5585
Kane,17089,166484
Kankakee,17091,36852
Kendall,17093,41889
Knox,17095,16273
LaSalle,17099,37255
Lake,17097,210863
Lawrence,17101,6847
Lee,17103,11635
Livingston,17105,13281
Logan,17107,12694
Macon,17115,40441
Macoupin,17117,16097
Madison,17119,87785
Marion,17121,14717
Marshall,17123,3487
Mason,17125,4733
Massac,17127,4664
McDonough,17109,9130
McHenry,17111,98406
McLean,17113,64266
Menard,17129,4607
Mercer,17131,4944
Monroe,17133,11465
Montgomery,17135,12198
Morgan,17137,12447
Moultrie,17139,4951
Ogle,17141,17528
Peoria,17143,60022
Perry,17145,9171
Piatt,17147,5590
Pike,17149,6163
Pope,17151,1265
Pulaski,17153,2058
Putnam,17155,1422
Randolph,17157,12971
Richland,17159,6330
Rock Island,17161,42723
Saline,17165,10377
Sangamon,17167,76742
Schuyler,17169,2477
Scott,17171,1579
Shelby,17173,7614
St. Clair,17163,88624
Stark,17175,1898
Stephenson,17177,15117
Tazewell,17179,46224
Union,17181,6872
Unknown,,0
Vermilion,17183,35348
Wabash,17185,4841
Warren,17187,5083
Washington,17189,4144
Wayne,17191,6615
White,17193,5463
Whiteside,17195,19588
Will,17197,217364
Williamson,17199,29059
Winnebago,17201,100974
Woodford,17203,12689
Adams,18001,8764
Allen,18003,124615
Bartholomew,18005,26936
Benton,18007,2989
Blackford,18009,3709
Boone,18011,17408
Brown,18013,2987
Carroll,18015,4934
Cass,18017,14095
Clark,18019,41423
Clay,18021,8161
Clinton,18023,10728
Crawford,18025,3110
Daviess,18027,9081
DeKalb,18033,13683
Dearborn,18029,16277
Decatur,18031,8596
Delaware,18035,30273
Dubois,18037,15130
Elkhart,18039,61536
Fayette,18041,8396
Floyd,18043,24308
Fountain,18045,6428
Franklin,18047,5209
Fulton,18049,5779
Gibson,18051,14382
Grant,18053,21069
Greene,18055,9137
Hamilton,18057,97074
Hancock,18059,25265
Harrison,18061,13420
Hendricks,18063,47865
Henry,18065,16257
Howard,18067,30097
Huntington,18069,14395
Jackson,18071,15192
Jasper,18073,11096
Jay,18075,5916
Jefferson,18077,11258
Jennings,18079,8178
Johnson,18081,51093
Knox,18083,14273
Kosciusko,18085,23003
LaGrange,18087,6550
LaPorte,18091,31844
Lake,18089,134679
Lawrence,18093,14539
Madison,18095,39843
Marion,18097,269091
Marshall,18099,14092
Martin,18101,2622
Miami,18103,10919
Monroe,18105,34524
Montgomery,18107,12329
Morgan,18109,19620
Newton,18111,3125
Noble,18113,15773
Ohio,18115,1772
Orange,18117,5962
Owen,18119,6912
Parke,18121,4351
Perry,18123,5885
Pike,18125,4506
Porter,18127,47794
Posey,18129,7921
Pulaski,18131,3553
Putnam,18133,11205
Randolph,18135,7019
Ripley,18137,10107
Rush,18139,6114
Scott,18143,9481
Shelby,18145,17180
Spencer,18147,6180
St. Joseph,18141,84967
Starke,18149,5634
Steuben,18151,11515
Sullivan,18153,6410
Switzerland,18155,2664
Tippecanoe,18157,61036
Tipton,18159,4001
Union,18161,2348
Unknown,,0
Vanderburgh,18163,70909
Vermillion,18165,4939
Vigo,18167,35176
Wabash,18169,10478
Warren,18171,2382
Warrick,18173,24941
Washington,18175,7192
Wayne,18177,23546
Wells,18179,7616
White,18181,8289
Whitley,18183,11472
Adair,19001,1808
Adams,19003,940
Allamakee,19005,3263
Appanoose,19007,3438
Audubon,19009,1313
Benton,19011,7258
Black Hawk,19013,39057
Boone,19015,6554
Bremer,19017,6401
Buchanan,19019,5554
Buena Vista,19021,6993
Butler,19023,3833
Calhoun,19025,3078
Carroll,19027,5684
Cass,19029,3341
Cedar,19031,5039
Cerro Gordo,19033,12787
Cherokee,19035,3586
Chickasaw,19037,3166
Clarke,19039,2705
Clay,19041,4860
Clayton,19043,4043
Clinton,19045,13887
Crawford,19047,5116
Dallas,19049,26915
Davis,19051,1828
Decatur,19053,1848
Delaware,19055,4787
Des Moines,19057,11317
Dickinson,19059,4746
Dubuque,19061,31058
Emmet,19063,2706
Fayette,19065,4968
Floyd,19067,4191
Franklin,19069,2965
Fremont,19071,1645
Greene,19073,2053
Grundy,19075,3059
Guthrie,19077,2776
Hamilton,19079,4004
Hancock,19081,3290
Hardin,19083,5074
Harrison,19085,3848
Henry,19087,6523
Howard,19089,2329
Humboldt,19091,3078
Ida,19093,2160
Iowa,19095,4338
Jackson,19097,5547
Jasper,19099,10471
Jefferson,19101,4436
Johnson,19103,45057
Jones,19105,6473
Keokuk,19107,2484
Kossuth,19109,4377
Lee,19111,9237
Linn,19113,64943
Louisa,19115,2952
Lucas,19117,2189
Lyon,19119,3168
Madison,19121,3714
Mahaska,19123,5805
Marion,19125,8925
Marshall,19127,11490
Mills,19129,4007
Mitchell,19131,2844
Monona,19133,2098
Monroe,19135,2202
Montgomery,19137,2602
Muscatine,19139,11280
O'Brien,19141,3892
Osceola,19143,1578
Page,19145,3850
Palo Alto,19147,2421
Plymouth,19149,7199
Pocahontas,19151,1943
Polk,19153,147773
Pottawattamie,19155,28007
Poweshiek,19157,4685
Ringgold,19159,1319
Sac,19161,2893
Scott,19163,49120
Shelby,19165,3183
Sioux,19167,9010
Story,19169,23363
Tama,19171,4684
Taylor,19173,1538
Union,19175,3191
Unknown,,1
Van Buren,19177,1701
Wapello,19179,10456
Warren,19181,14531
Washington,19183,6825
Wayne,19185,1522
Webster,19187,12131
Winnebago,19189,3469
Winneshiek,19191,4525
Woodbury,19193,33318
Worth,19195,2049
Wright,19197,4056
Allen,20001,5136
Anderson,20003,2595
Atchison,20005,5072
Barber,20007,1234
Barton,20009,7706
Bourbon,20011,5623
Brown,20013,3161
Butler,20015,22594
Chase,20017,798
Chautauqua,20019,1001
Cherokee,20021,7461
Cheyenne,20023,735
Clark,20025,613
Clay,20027,2453
Cloud,20029,2676
Coffey,20031,2834
Comanche,20033,548
Cowley,20035,12460
Crawford,20037,15212
Decatur,20039,791
Dickinson,20041,5908
Doniphan,20043,2857
Douglas,20045,34458
Edwards,20047,680
Elk,20049,700
Ellis,20051,8451
Ellsworth,20053,2466
Finney,20055,13480
Ford,20057,12525
Franklin,20059,8251
Geary,20061,11454
Gove,20063,969
Graham,20065,758
Grant,20067,2781
Gray,20069,1431
Greeley,20071,391
Greenwood,20073,2224
Hamilton,20075,553
Harper,20077,1924
Harvey,20079,11974
Haskell,20081,1137
Hodgeman,20083,510
Jackson,20085,4646
Jefferson,20087,5764
Jewell,20089,954
Johnson,20091,178549
Kearny,20093,1381
Kingman,20095,2343
Kiowa,20097,775
Labette,20099,7995
Lane,20101,370
Leavenworth,20103,24289
Lincoln,20105,740
Linn,20107,3495
Logan,20109,1021
Lyon,20111,12082
Marion,20115,4034
Marshall,20117,2964
McPherson,20113,9637
Meade,20119,1442
Miami,20121,9672
Mitchell,20123,1763
Montgomery,20125,11008
Morris,20127,1769
Morton,20129,742
Nemaha,20131,3800
Neosho,20133,6114
Ness,20135,916
Norton,20137,2458
Osage,20139,4902
Osborne,20141,1012
Ottawa,20143,1455
Pawnee,20145,2619
Phillips,20147,1695
Pottawatomie,20149,7123
Pratt,20151,2282
Rawlins,20153,807
Reno,20155,22847
Republic,20157,1552
Rice,20159,3087
Riley,20161,16476
Rooks,20163,1585
Rush,20165,966
Russell,20167,2155
Saline,20169,17126
Scott,20171,1581
Sedgwick,20173,171586
Seward,20175,8515
Shawnee,20177,60898
Sheridan,20179,904
Sherman,20181,1812
Smith,20183,841
Stafford,20185,1403
Stanton,20187,530
Stevens,20189,1925
Sumner,20191,6656
Thomas,20193,3033
Trego,20195,948
Wabaunsee,20197,2000
Wallace,20199,488
Washington,20201,1631
Wichita,20203,599
Wilson,20205,3458
Woodson,20207,1037
Wyandotte,20209,54704
Adair,21001,7900
Allen,21003,8558
Anderson,21005,8526
Ballard,21007,1758
Barren,21009,17425
Bath,21011,4705
Bell,21013,11191
Boone,21015,47584
Bourbon,21017,7836
Boyd,21019,23034
Boyle,21021,11479
Bracken,21023,2768
Breathitt,21025,5408
Breckinridge,21027,6714
Bullitt,21029,29304
Butler,21031,4783
Caldwell,21033,5103
Calloway,21035,11846
Campbell,21037,30368
Carlisle,21039,1363
Carroll,21041,4340
Carter,21043,12095
Casey,21045,5423
Christian,21047,20232
Clark,21049,14589
Clay,21051,9752
Clinton,21053,4808
Crittenden,21055,2860
Cumberland,21057,2782
Daviess,21059,39014
Edmonson,21061,3307
Elliott,21063,3713
Estill,21065,5314
Fayette,21067,123470
Fleming,21069,5013
Floyd,21071,17028
Franklin,21073,18657
Fulton,21075,1484
Gallatin,21077,2819
Garrard,21079,6058
Grant,21081,10033
Graves,21083,13697
Grayson,21085,10089
Green,21087,4871
Greenup,21089,16884
Hancock,21091,3164
Hardin,21093,43916
Harlan,21095,12854
Harrison,21097,8553
Hart,21099,6942
Henderson,21101,17734
Henry,21103,6420
Hickman,21105,1114
Hopkins,21107,19856
Jackson,21109,5247
Jefferson,21111,284727
Jessamine,21113,19216
Johnson,21115,9130
Kenton,21117,54338
Knott,21119,6099
Knox,21121,15043
Larue,21123,4845
Laurel,21125,27136
Lawrence,21127,5572
Lee,21129,3514
Leslie,21131,5239
Letcher,21133,9877
Lewis,21135,5781
Lincoln,21137,8970
Livingston,21139,3109
Logan,21141,10399
Lyon,21143,3631
Madison,21151,35658
Magoffin,21153,5158
Marion,21155,8062
Marshall,21157,10285
Martin,21159,4251
Mason,21161,6346
McCracken,21145,24038
McCreary,21147,7756
McLean,21149,3361
Meade,21163,7531
Menifee,21165,2431
Mercer,21167,9492
Metcalfe,21169,3746
Monroe,21171,4512
Montgomery,21173,11435
Morgan,21175,6771
Muhlenberg,21177,13349
Nelson,21179,19324
Nicholas,21181,2733
Ohio,21183,8974
Oldham,21185,23794
Owen,21187,3140
Owsley,21189,2102
Pendleton,21191,4406
Perry,21193,16063
Pike,21195,25242
Powell,21197,6561
Pulaski,21199,22209
Robertson,21201,880
Rockcastle,21203,6720
Rowan,21205,9860
Russell,21207,8441
Scott,21209,22956
Shelby,21211,16988
Simpson,21213,7567
Spencer,21215,7113
Taylor,21217,11912
Todd,21219,3582
Trigg,21221,5162
Trimble,21223,2769
Union,21225,5556
Unknown,,2505
Warren,21227,55509
Washington,21229,5118
Wayne,21231,8371
Webster,21233,4946
Whitley,21235,17204
Wolfe,21237,3588
Woodford,21239,9555
Acadia,22001,18966
Allen,22003,9063
Ascension,22005,45489
Assumption,22007,6815
Avoyelles,22009,14396
Beauregard,22011,11219
Bienville,22013,5008
Bossier,22015,51233
Caddo,22017,88834
Calcasieu,22019,68330
Caldwell,22021,4608
Cameron,22023,1393
Catahoula,22025,3146
Claiborne,22027,4114
Concordia,22029,6482
De Soto,22031,9803
East Baton Rouge,22033,144915
East Carroll,22035,3353
East Feliciana,22037,8370
Evangeline,22039,10242
Franklin,22041,8885
Grant,22043,7550
Iberia,22045,23941
Iberville,22047,11685
Jackson,22049,5609
Jefferson,22051,142707
Jefferson Davis,22053,8214
LaSalle,22059,5095
Lafayette,22055,79310
Lafourche,22057,35071
Lincoln,22061,15478
Livingston,22063,47403
Madison,22065,3943
Morehouse,22067,8525
Natchitoches,22069,13056
Orleans,22071,114491
Ouachita,22073,65014
Plaquemines,22075,7953
Pointe Coupee,22077,7983
Rapides,22079,42836
Red River,22081,2579
Richland,22083,9079
Sabine,22085,8046
St. Bernard,22087,14489
St. Charles,22089,17271
St. Helena,22091,2277
St. James,22093,7354
St. John the Baptist,22095,13309
St. Landry,22097,27882
St. Martin,22099,15869
St. Mary,22101,15349
St. Tammany,22103,91562
Tangipahoa,22105,45286
Tensas,22107,1336
Terrebonne,22109,39024
Union,22111,8808
Unknown,,1243
Vermilion,22113,19135
Vernon,22115,11791
Washington,22117,16314
Webster,22119,14479
West Baton Rouge,22121,9691
West Carroll,22123,4856
West Feliciana,22125,3371
Winn,22127,5581
Androscoggin,23001,28629
Aroostook,23003,18454
Cumberland,23005,66810
Franklin,23007,7356
Hancock,23009,10274
Kennebec,23011,30348
Knox,23013,8208
Lincoln,23015,6983
Oxford,23017,14659
Penobscot,23019,38007
Piscataquis,23021,3963
Sagadahoc,23023,7072
Somerset,23025,13031
Unknown,,18
Waldo,23027,8117
Washington,23029,5788
York,23031,52280
Allegany,24001,21799
Anne Arundel,24003,120162
Baltimore,24005,172917
Baltimore city,24510,149978
Calvert,24009,14825
Caroline,24011,7355
Carroll,24013,28238
Cecil,24015,20422
Charles,24017,38809
Dorchester,24019,9584
Frederick,24021,58673
Garrett,24023,7228
Harford,24025,50273
Howard,24027,64391
Kent,24029,3964
Montgomery,24031,246695
Prince George's,24033,230023
Queen Anne's,24035,8874
Somerset,24039,6199
St. Mary's,24037,24626
Talbot,24041,7258
Washington,24043,41065
Wicomico,24045,24939
Worcester,24047,10912
Barnstable,25001,49752
Berkshire,25003,35537
Bristol,25005,182512
Dukes,25007,4371
Essex,25009,257294
Franklin,25011,14755
Hampden,25013,172287
Hampshire,25015,39801
Middlesex,25017,438018
Nantucket,25019,3955
Norfolk,25021,173901
Plymouth,25023,143776
Suffolk,25025,268416
Unknown,,202200
Worcester,25027,241035
Alcona,26001,1953
Alger,26003,2318
Allegan,26005,32312
Alpena,26007,6696
Antrim,26009,5307
Arenac,26011,3934
Baraga,26013,2796
Barry,26015,17039
Bay,26017,31859
Benzie,26019,4153
Berrien,26021,42247
Branch,26023,14416
Calhoun,26025,42781
Cass,26027,13171
Charlevoix,26029,5890
Cheboygan,26031,5833
Chippewa,26033,13438
Clare,26035,8224
Clinton,26037,28272
Crawford,26039,3213
Delta,26041,12561
Dickinson,26043,9455
Eaton,26045,35250
Emmet,26047,7640
Genesee,26049,125815
Gladwin,26051,6833
Gogebic,26053,4360
Grand Traverse,26055,21638
Gratiot,26057,16024
Hillsdale,26059,12822
Houghton,26061,9629
Huron,26063,9797
Ingham,26065,85274
Ionia,26067,23106
Iosco,26069,5724
Iron,26071,3642
Isabella,26073,18056
Jackson,26075,55849
Kalamazoo,26077,76071
Kalkaska,26079,4537
Kent,26081,202691
Keweenaw,26083,667
Lake,26085,2481
Lapeer,26087,24939
Leelanau,26089,4456
Lenawee,26091,32580
Livingston,26093,58554
Luce,26095,2537
Mackinac,26097,3006
Macomb,26099,302478
Manistee,26101,5661
Marquette,26103,20462
Mason,26105,8399
Mecosta,26107,10348
Menominee,26109,7236
Midland,26111,23600
Missaukee,26113,3596
Monroe,26115,48717
Montcalm,26117,20128
Montmorency,26119,2005
Muskegon,26121,51076
Newaygo,26123,13760
Oakland,26125,386806
Oceana,26127,7792
Ogemaw,26129,5106
Ontonagon,26131,1354
Osceola,26133,6032
Oscoda,26135,1699
Otsego,26137,6810
Ottawa,26139,88265
Presque Isle,26141,2403
Roscommon,26143,5646
Saginaw,26145,62400
Sanilac,26151,10653
Schoolcraft,26153,2240
Shiawassee,26155,22305
St. Clair,26147,50723
St. Joseph,26149,16136
Tuscola,26157,15781
Unknown,,16634
Van Buren,26159,20897
Washtenaw,26161,110641
Wayne,26163,539858
Wexford,26165,8702
Aitkin,27001,3707
Anoka,27003,119593
Becker,27005,10524
Beltrami,27007,14429
Benton,27009,17092
Big Stone,27011,1785
Blue Earth,27013,21450
Brown,27015,8025
Carlton,27017,11477
Carver,27019,32084
Cass,27021,8666
Chippewa,27023,3832
Chisago,27025,17311
Clay,27027,23757
Clearwater,27029,2547
Cook,27031,830
Cottonwood,27033,3810
Crow Wing,27035,19437
Dakota,27037,137357
Dodge,27039,6753
Douglas,27041,13458
Faribault,27043,4480
Fillmore,27045,5904
Freeborn,27047,10584
Goodhue,27049,15641
Grant,27051,1823
Hennepin,27053,386691
Houston,27055,5499
Hubbard,27057,6134
Isanti,27059,11766
Itasca,27061,13662
Jackson,27063,2680
Kanabec,27065,4364
Kandiyohi,27067,15972
Kittson,27069,1256
Koochiching,27071,3728
Lac qui Parle,27073,2206
Lake,27075,2654
Lake of the Woods,27077,928
Le Sueur,27079,7508
Lincoln,27081,1523
Lyon,27083,8316
Mahnomen,27087,2198
Marshall,27089,2530
Martin,27091,6732
McLeod,27085,13060
Meeker,27093,7215
Mille Lacs,27095,8476
Morrison,27097,11202
Mower,27099,13895
Murray,27101,2404
Nicollet,27103,9906
Nobles,27105,8203
Norman,27107,1804
Olmsted,27109,53262
Otter Tail,27111,16514
Pennington,27113,4339
Pine,27115,8594
Pipestone,27117,2420
Polk,27119,10720
Pope,27121,3990
Ramsey,27123,159973
Red Lake,27125,1073
Redwood,27127,4792
Renville,27129,4576
Rice,27131,20770
Rock,27133,2792
Roseau,27135,5070
Scott,27139,48086
Sherburne,27141,32015
Sibley,27143,4262
St. Louis,27137,60765
Stearns,27145,61724
Steele,27147,12057
Stevens,27149,3316
Swift,27151,2727
Todd,27153,8494
Traverse,27155,1049
Unknown,,860
Wabasha,27157,6687
Wadena,27159,5254
Waseca,27161,6375
Washington,27163,82788
Watonwan,27165,3470
Wilkin,27167,1958
Winona,27169,15977
Wright,27171,42869
Yellow Medicine,27173,3165
Adams,28001,8601
Alcorn,28003,12829
Amite,28005,3888
Attala,28007,6819
Benton,28009,2824
Bolivar,28011,11655
Calhoun,28013,5596
Carroll,28015,3088
Chickasaw,28017,7021
Choctaw,28019,2905
Claiborne,28021,2565
Clarke,28023,4893
Clay,28025,6231
Coahoma,28027,8219
Copiah,28029,9265
Covington,28031,8711
DeSoto,28033,61585
Forrest,28035,27550
Franklin,28037,2374
George,28039,8785
Greene,28041,3906
Grenada,28043,6453
Hancock,28045,14984
Harrison,28047,66164
Hinds,28049,68111
Holmes,28051,5251
Humphreys,28053,2405
Issaquena,28055,307
Itawamba,28057,9465
Jackson,28059,45972
Jasper,28061,6158
Jefferson,28063,1793
Jefferson Davis,28065,3674
Jones,28067,26525
Kemper,28069,2653
Lafayette,28071,18955
Lamar,28073,22112
Lauderdale,28075,22141
Lawrence,28077,4570
Leake,28079,7706
Lee,28081,34057
Leflore,28083,8672
Lincoln,28085,10510
Lowndes,28087,21343
Madison,28089,31939
Marion,28091,8799
Marshall,28093,12061
Monroe,28095,13836
Montgomery,28097,3704
Neshoba,28099,12886
Newton,28101,7139
Noxubee,28103,3641
Oktibbeha,28105,13800
Panola,28107,12454
Pearl River,28109,17827
Perry,28111,3775
Pike,28113,12846
Pontotoc,28115,12865
Prentiss,28117,10269
Quitman,28119,1835
Rankin,28121,47059
Scott,28123,7895
Sharkey,28125,1169
Simpson,28127,8687
Smith,28129,5068
Stone,28131,6734
Sunflower,28133,7113
Tallahatchie,28135,3890
Tate,28137,8713
Tippah,28139,8949
Tishomingo,28141,7738
Tunica,28143,3064
Union,28145,11658
Walthall,28147,4693
Warren,28149,12843
Washington,28151,13035
Wayne,28153,6993
Webster,28155,4074
Wilkinson,28157,1943
Winston,28159,6755
Yalobusha,28161,4835
Yazoo,28163,10092
Adair,29001,6741
Andrew,29003,5676
Atchison,29005,1818
Audrain,29007,6887
Barry,29009,7985
Barton,29011,3383
Bates,29013,4462
Benton,29015,5517
Bollinger,29017,3277
Boone,29019,55744
Buchanan,29021,29792
Butler,29023,12471
Caldwell,29025,2080
Callaway,29027,14465
Camden,29029,10909
Cape Girardeau,29031,23506
Carroll,29033,2696
Carter,29035,1764
Cass,29037,30271
Cedar,29039,3764
Chariton,29041,1998
Christian,29043,25036
Clark,29045,1924
Clay,29047,33646
Clinton,29049,5759
Cole,29051,24177
Cooper,29053,4802
Crawford,29055,6613
Dade,29057,1822
Dallas,29059,4710
Daviess,29061,2028
DeKalb,29063,2553
Dent,29065,3979
Douglas,29067,3070
Dunklin,29069,9740
Franklin,29071,31552
Gasconade,29073,4104
Gentry,29075,2694
Greene,29077,85256
Grundy,29079,3152
Harrison,29081,2474
Henry,29083,7086
Hickory,29085,2421
Holt,29087,1316
Howard,29089,2980
Howell,29091,11037
Iron,29093,2700
Jackson,29095,118555
Jasper,29097,24460
Jefferson,29099,68038
Johnson,29101,14759
Joplin,,16541
Kansas City,,140174
Knox,29103,1196
Laclede,29105,9631
Lafayette,29107,9273
Lawrence,29109,9331
Lewis,29111,3394
Lincoln,29113,18533
Linn,29115,3168
Livingston,29117,4455
Macon,29121,4271
Madison,29123,4305
Maries,29125,1969
Marion,29127,9859
McDonald,29119,6658
Mercer,29129,909
Miller,29131,7099
Mississippi,29133,4438
Moniteau,29135,4403
Monroe,29137,2515
Montgomery,29139,3120
Morgan,29141,4936
New Madrid,29143,6129
Newton,29145,13881
Nodaway,29147,7643
Oregon,29149,2452
Osage,29151,3798
Ozark,29153,2042
Pemiscot,29155,3829
Perry,29157,6355
Pettis,29159,14965
Phelps,29161,12947
Pike,29163,5256
Platte,29165,12851
Polk,29167,9958
Pulaski,29169,10808
Putnam,29171,1181
Ralls,29173,2963
Randolph,29175,7218
Ray,29177,6224
Reynolds,29179,1398
Ripley,29181,3200
Saline,29195,7237
Schuyler,29197,895
Scotland,29199,841
Scott,29201,13915
Shannon,29203,1921
Shelby,29205,2081
St. Charles,29183,130768
St. Clair,29185,2619
St. Francois,29187,23643
St. Louis,29189,295852
St. Louis city,29510,76588
Ste. Genevieve,29186,4866
Stoddard,29207,7202
Stone,29209,6968
Sullivan,29211,2049
Taney,29213,16120
Texas,29215,5689
Vernon,29217,6163
Warren,29219,9957
Washington,29221,7097
Wayne,29223,2987
Webster,29225,10362
Worth,29227,559
Wright,29229,4599
Beaverhead,30001,2478
Big Horn,30003,5874
Blaine,30005,2596
Broadwater,30007,1549
Carbon,30009,2476
Carter,30011,291
Cascade,30013,30145
Chouteau,30015,1365
Custer,30017,3521
Daniels,30019,486
Dawson,30021,2776
Deer Lodge,30023,3283
Fallon,30025,799
Fergus,30027,2979
Flathead,30029,33915
Gallatin,30031,41962
Garfield,30033,251
Glacier,30035,4766
Golden Valley,30037,178
Granite,30039,672
Hill,30041,5416
Jefferson,30043,3157
Judith Basin,30045,285
Lake,30047,8382
Lewis and Clark,30049,21913
Liberty,30051,530
Lincoln,30053,5648
Madison,30057,2399
McCone,30055,452
Meagher,30059,598
Mineral,30061,1381
Missoula,30063,34151
Musselshell,30065,1109
Park,30067,5140
Petroleum,30069,45
